i,j,dist_km
C048,C041,17.0317
C048,C042,11.4034
C048,C043,12.209100000000001
C048,C044,10.3496
C048,C045,1.6481
C048,C046,8.1119
C048,C047,23.890700000000002
C048,C049,20.332
C048,C050,10.3643
C049,C026,13.3762
C049,C027,24.967200000000002
C049,C028,17.2565
C049,C029,5.2454
C049,C030,16.450400000000002
C049,C031,15.706299999999999
C049,C032,12.5894
C049,C033,20.9456
C049,C034,20.269599999999997
C049,C035,18.7653
C049,C036,27.005
C049,C037,21.951
C049,C038,12.4521
C049,C039,16.7945
C049,C040,9.8855
C049,C041,13.1764
C049,C042,21.3689
C049,C043,15.193
C049,C044,9.704
C049,C045,21.3891
C049,C046,25.2447
C049,C047,16.298299999999998
C049,C048,19.19
C049,C050,14.1052
C050,C026,9.9393
C050,C027,12.1965
C050,C028,7.9053
C050,C029,10.3482
C050,C030,5.1728000000000005
C050,C031,23.0631
C050,C032,11.1402
C050,C033,16.5332
C050,C034,7.0685
C050,C035,5.4562
C050,C036,16.7241
C050,C037,8.829799999999999
C050,C038,8.038
C050,C039,3.4064
C050,C040,5.2172
C050,C041,7.963100000000001
C050,C042,16.5138
C050,C043,1.6195
C050,C044,6.043699999999999
C050,C045,11.322700000000001
C050,C046,16.912200000000002
C050,C047,13.6782
C050,C048,10.850200000000001
C050,C049,16.3792
C026,C051,0.0
C026,C052,14.2916
C026,C053,6.0472
C026,C054,9.3122
C026,C055,5.2411
C026,C056,29.803900000000002
C026,C057,1.4148
C026,C058,9.936
C026,C059,9.6649
C026,C060,12.0005
C026,C061,14.695200000000002
C026,C062,11.283299999999999
C026,C063,4.3557
C026,C064,7.6076999999999995
C026,C065,10.613100000000001
C026,C066,15.8064
C026,C067,10.3593
C026,C068,12.891399999999999
C026,C069,4.7823
C026,C070,9.578299999999999
C026,C071,14.2352
C026,C072,21.9988
C026,C073,7.9808
C026,C074,13.3602
C026,C075,10.4922
C027,C051,16.1152
C027,C052,0.0
C027,C053,14.0812
C027,C054,21.3932
C027,C055,11.348700000000001
C027,C056,33.0047
C027,C057,17.5076
C027,C058,15.5997
C027,C059,6.065
C027,C060,7.9168
C027,C061,8.5628
C027,C062,2.7999
C027,C063,16.7148
C027,C064,11.208
C027,C065,16.8541
C027,C066,17.904799999999998
C027,C067,15.063
C027,C068,11.727799999999998
C027,C069,15.321399999999999
C027,C070,7.3568999999999996
C027,C071,11.771600000000001
C027,C072,23.6199
C027,C073,9.0924
C027,C074,27.4242
C027,C075,12.924
C028,C051,5.5475
C028,C052,13.71
C028,C053,0.0
C028,C054,12.793700000000001
C028,C055,4.6596
C028,C056,28.992099999999997
C028,C057,6.9399
C028,C058,9.8531
C028,C059,9.0833
C028,C060,11.418899999999999
C028,C061,10.0716
C028,C062,10.7017
C028,C063,5.99
C028,C064,7.0261000000000005
C028,C065,12.124799999999999
C028,C066,16.5781
C028,C067,9.8337
C028,C068,12.309899999999999
C028,C069,7.9375
C028,C070,5.2719
C028,C071,10.2597
C028,C072,23.437
C028,C073,3.9147
C028,C074,17.919900000000002
C028,C075,9.9107
C029,C051,9.411299999999999
C029,C052,21.002299999999998
C029,C053,13.2916
C029,C054,0.0
C029,C055,12.4855
C029,C056,21.019299999999998
C029,C057,8.624600000000001
C029,C058,16.9808
C029,C059,16.3048
C029,C060,14.8004
C029,C061,23.0401
C029,C062,17.986099999999997
C029,C063,8.4873
C029,C064,12.8297
C029,C065,5.9206
C029,C066,10.8931
C029,C067,17.404
C029,C068,11.2281
C029,C069,5.7391000000000005
C029,C070,17.4242
C029,C071,21.2799
C029,C072,13.2142
C029,C073,15.225100000000001
C029,C074,5.3898
C029,C075,10.1404
C030,C051,5.4491000000000005
C030,C052,9.7085
C030,C053,4.0972
C030,C054,12.3468
C030,C055,0.0
C030,C056,26.7546
C030,C057,6.841600000000001
C030,C058,12.725
C030,C059,5.0818
C030,C060,7.4174
C030,C061,13.130600000000001
C030,C062,6.7002
C030,C063,5.375
C030,C064,2.4383000000000004
C030,C065,7.4508
C030,C066,11.9041
C030,C067,12.7057
C030,C068,8.3083
C030,C069,6.7233
C030,C070,7.514600000000001
C030,C071,13.318700000000002
C030,C072,18.763
C030,C073,7.0421000000000005
C030,C074,18.3778
C030,C075,5.2367
C031,C051,28.8519
C031,C052,31.5111
C031,C053,29.3971
C031,C054,20.1256
C031,C055,27.3525
C031,C056,0.0
C031,C057,28.0652
C031,C058,36.4214
C031,C059,26.7336
C031,C060,24.1298
C031,C061,36.389199999999995
C031,C062,28.4949
C031,C063,24.176
C031,C064,27.6788
C031,C065,21.1253
C031,C066,17.9863
C031,C067,36.8446
C031,C068,21.736900000000002
C031,C069,23.6696
C031,C070,31.6367
C031,C071,36.5773
C031,C072,12.301
C031,C073,30.2411
C031,C074,17.464299999999998
C031,C075,21.4413
C032,C051,2.4265
C032,C052,15.832600000000001
C032,C053,7.5883
C032,C054,9.1437
C032,C055,6.7822
C032,C056,29.6354
C032,C057,0.0
C032,C058,11.2774
C032,C059,11.2059
C032,C060,14.5764
C032,C061,16.0366
C032,C062,12.8243
C032,C063,3.6605
C032,C064,7.6945
C032,C065,10.444700000000001
C032,C066,15.6379
C032,C067,11.700700000000001
C032,C068,11.7435
C032,C069,4.6138
C032,C070,11.119399999999999
C032,C071,15.576600000000001
C032,C072,21.830299999999998
C032,C073,9.521799999999999
C032,C074,13.1917
C032,C075,10.030100000000001
C033,C051,10.8003
C033,C052,16.501099999999997
C033,C053,11.6227
C033,C054,17.4025
C033,C055,14.5015
C033,C056,39.0409
C033,C057,11.9501
C033,C058,0.0
C033,C059,15.7419
C033,C060,18.4769
C033,C061,9.4367
C033,C062,14.038200000000002
C033,C063,12.446
C033,C064,15.756200000000002
C033,C065,19.7372
C033,C066,24.1904
C033,C067,2.144
C033,C068,19.3678
C033,C069,12.8727
C033,C070,11.0212
C033,C071,6.7166999999999994
C033,C072,31.049400000000002
C033,C073,8.9421
C033,C074,21.4505
C033,C075,17.523
C034,C051,11.2761
C034,C052,5.265899999999999
C034,C053,9.2421
C034,C054,16.0885
C034,C055,6.5095
C034,C056,27.7001
C034,C057,12.6685
C034,C058,15.4387
C034,C059,0.0
C034,C060,5.4997
C034,C061,11.4225
C034,C062,3.0498000000000003
C034,C063,11.8756
C034,C064,6.3689
C034,C065,11.5494
C034,C066,12.600200000000001
C034,C067,14.902
C034,C068,6.4232
C034,C069,12.1076
C034,C070,7.1959
C034,C071,11.6106
C034,C072,18.3152
C034,C073,8.9314
C034,C074,22.1195
C034,C075,7.6194
C035,C051,12.4895
C035,C052,8.548399999999999
C035,C053,10.4555
C035,C054,12.9698
C035,C055,7.723
C035,C056,25.0015
C035,C057,13.7333
C035,C058,19.0834
C035,C059,6.1245
C035,C060,0.0
C035,C061,17.112599999999997
C035,C062,8.6489
C035,C063,10.241
C035,C064,6.6672
C035,C065,8.4307
C035,C066,7.0588999999999995
C035,C067,19.064
C035,C068,3.9309000000000003
C035,C069,10.1866
C035,C070,12.8861
C035,C071,17.3007
C035,C072,13.3847
C035,C073,13.4004
C035,C074,19.000799999999998
C035,C075,5.1271
C036,C051,14.151200000000001
C036,C052,8.917399999999999
C036,C053,10.7529
C036,C054,21.7529
C036,C055,10.197700000000001
C036,C056,36.1607
C036,C057,15.5436
C036,C058,9.4975
C036,C059,9.2196
C036,C060,14.100200000000001
C036,C061,0.0
C036,C062,7.515899999999999
C036,C063,14.7812
C036,C064,13.641200000000001
C036,C065,16.857
C036,C066,21.310200000000002
C036,C067,8.960799999999999
C036,C068,14.4487
C036,C069,16.1295
C036,C070,5.7256
C036,C071,3.9840999999999998
C036,C072,28.1692
C036,C073,7.0473
C036,C074,27.783900000000003
C036,C075,14.6428
C037,C051,12.7851
C037,C052,3.1212
C037,C053,7.9046
C037,C054,18.0523
C037,C055,8.018600000000001
C037,C056,29.6638
C037,C057,14.1776
C037,C058,13.5155
C037,C059,3.1578000000000004
C037,C060,8.0384
C037,C061,9.4992
C037,C062,0.0
C037,C063,13.3847
C037,C064,7.8778999999999995
C037,C065,13.513200000000001
C037,C066,14.5639
C037,C067,12.9788
C037,C068,8.386899999999999
C037,C069,13.616700000000002
C037,C070,5.2726999999999995
C037,C071,9.6874
C037,C072,20.2789
C037,C073,7.0081999999999995
C037,C074,24.0832
C037,C075,9.5831
C038,C051,4.5519
C038,C052,13.491100000000001
C038,C053,6.2207
C038,C054,9.9628
C038,C055,4.533600000000001
C038,C056,26.1612
C038,C057,4.4128
C038,C058,11.9906
C038,C059,8.8644
C038,C060,10.7006
C038,C061,14.5144
C038,C062,10.4828
C038,C063,0.0
C038,C064,4.255
C038,C065,6.9705
C038,C066,12.5212
C038,C067,12.4139
C038,C068,8.9175
C038,C069,4.6123
C038,C070,8.8985
C038,C071,14.7025
C038,C072,18.356099999999998
C038,C073,7.5028999999999995
C038,C074,15.089
C038,C075,5.853800000000001
C039,C051,7.5005
C039,C052,9.757700000000002
C039,C053,5.4665
C039,C054,12.5261
C039,C055,2.734
C039,C056,25.159299999999998
C039,C057,9.7872
C039,C058,14.0944
C039,C059,4.4302
C039,C060,6.431
C039,C061,14.6437
C039,C062,6.7494
C039,C063,5.3053
C039,C064,0.0
C039,C065,7.630199999999999
C039,C066,10.0594
C039,C067,14.075
C039,C068,3.3424
C039,C069,6.2405
C039,C070,8.883899999999999
C039,C071,14.8318
C039,C072,15.7744
C039,C073,8.4114
C039,C074,18.5571
C039,C075,3.4289
C040,C051,9.6214
C040,C052,16.1495
C040,C053,9.884799999999998
C040,C054,5.150399999999999
C040,C055,8.892700000000001
C040,C056,20.8908
C040,C057,8.8346
C040,C058,17.1908
C040,C059,12.247399999999999
C040,C060,9.9476
C040,C061,17.7404
C040,C062,13.133299999999998
C040,C063,6.7524
C040,C064,8.1666
C040,C065,0.0
C040,C066,6.0403
C040,C067,18.5593
C040,C068,6.3753
C040,C069,6.2461
C040,C070,12.1245
C040,C071,17.9286
C040,C072,12.6024
C040,C073,10.7289
C040,C074,11.1814
C040,C075,4.8407
C041,C051,15.4963
C041,C052,14.760200000000001
C041,C053,14.857
C041,C054,10.1875
C041,C055,13.465200000000001
C041,C056,19.114099999999997
C041,C057,14.7095
C041,C058,23.5077
C041,C059,12.3363
C041,C060,8.7485
C041,C061,22.501900000000003
C041,C062,14.6075
C041,C063,12.6274
C041,C064,13.1387
C041,C065,6.081300000000001
C041,C066,0.0
C041,C067,23.5315
C041,C068,7.8495
C041,C069,12.727799999999998
C041,C070,17.0966
C041,C071,22.69
C041,C072,7.8372
C041,C073,15.701
C041,C074,14.0196
C041,C075,7.554
C042,C051,10.8775
C042,C052,15.9263
C042,C053,13.1042
C042,C054,17.4797
C042,C055,13.9268
C042,C056,38.4662
C042,C057,12.0272
C042,C058,2.1524
C042,C059,15.1671
C042,C060,17.902099999999997
C042,C061,8.862
C042,C062,13.4634
C042,C063,12.523200000000001
C042,C064,15.1815
C042,C065,19.1624
C042,C066,23.6157
C042,C067,0.0
C042,C068,18.7931
C042,C069,12.9498
C042,C070,10.4465
C042,C071,6.1419
C042,C072,30.4746
C042,C073,8.3674
C042,C074,21.5277
C042,C075,16.9483
C043,C051,10.4505
C043,C052,11.1961
C043,C053,8.0375
C043,C054,10.9365
C043,C055,5.305
C043,C056,23.3513
C043,C057,9.663799999999998
C043,C058,16.6654
C043,C059,6.4186000000000005
C043,C060,4.7173
C043,C061,16.0742
C043,C062,8.1799
C043,C063,6.5616
C043,C064,3.5387
C043,C065,5.8055
C043,C066,8.2514
C043,C067,16.646
C043,C068,0.0
C043,C069,6.117100000000001
C043,C070,11.847700000000001
C043,C071,16.2624
C043,C072,13.9664
C043,C073,10.9824
C043,C074,16.9675
C043,C075,1.1962000000000002
C044,C051,5.0619
C044,C052,17.2645
C044,C053,8.942200000000001
C044,C054,5.3401000000000005
C044,C055,7.4715
C044,C056,25.3005
C044,C057,4.2752
C044,C058,12.6314
C044,C059,11.9554
C044,C060,12.5954
C044,C061,17.4605
C044,C062,14.2484
C044,C063,4.137899999999999
C044,C064,7.1878
C044,C065,6.1097
C044,C066,12.2378
C044,C067,13.0546
C044,C068,7.2891
C044,C069,0.0
C044,C070,11.8445
C044,C071,16.9305
C044,C072,17.4954
C044,C073,10.8758
C044,C074,9.3881
C044,C075,5.3332
C045,C051,10.9925
C045,C052,6.4516
C045,C053,5.4858
C045,C054,16.4859
C045,C055,4.9306
C045,C056,30.8937
C045,C057,12.3849
C045,C058,11.3085
C045,C059,5.6925
C045,C060,10.7265
C045,C061,7.2922
C045,C062,3.9886999999999997
C045,C063,9.514100000000001
C045,C064,8.3741
C045,C065,11.5899
C045,C066,16.043200000000002
C045,C067,10.771799999999999
C045,C068,11.6174
C045,C069,10.8624
C045,C070,0.0
C045,C071,7.480300000000001
C045,C072,22.902099999999997
C045,C073,1.8368
C045,C074,22.5169
C045,C075,9.3758
C046,C051,14.8185
C046,C052,12.7476
C046,C053,12.295
C046,C054,23.295
C046,C055,11.739799999999999
C046,C056,37.7028
C046,C057,14.129700000000001
C046,C058,6.5393
C046,C059,11.9884
C046,C060,17.535700000000002
C046,C061,4.138
C046,C062,10.2847
C046,C063,16.3233
C046,C064,15.1833
C046,C065,18.399099999999997
C046,C066,22.8523
C046,C067,6.0026
C046,C068,17.2175
C046,C069,15.052299999999999
C046,C070,7.2677
C046,C071,0.0
C046,C072,29.711299999999998
C046,C073,7.714600000000001
C046,C074,29.326
C046,C075,16.1849
C047,C051,22.0945
C047,C052,24.4607
C047,C053,23.0347
C047,C054,16.7858
C047,C055,20.3021
C047,C056,12.9135
C047,C057,21.3078
C047,C058,31.6625
C047,C059,19.6832
C047,C060,15.218
C047,C061,29.3388
C047,C062,21.4445
C047,C063,18.4975
C047,C064,17.3526
C047,C065,12.6796
C047,C066,8.885399999999999
C047,C067,31.643099999999997
C047,C068,14.6865
C047,C069,17.9911
C047,C070,25.112299999999998
C047,C071,29.5269
C047,C072,0.0
C047,C073,22.2993
C047,C074,12.9212
C047,C075,14.3909
C048,C051,7.9596
C048,C052,6.915100000000001
C048,C053,6.249
C048,C054,15.2058
C048,C055,7.0716
C048,C056,31.8822
C048,C057,9.352
C048,C058,11.3409
C048,C059,8.9826
C048,C060,11.318200000000001
C048,C061,7.9238
C048,C062,4.8485
C048,C063,8.4021
C048,C064,8.5975
C048,C065,12.5785
C048,C066,17.0317
C048,C067,11.4034
C048,C068,12.209100000000001
C048,C069,10.3496
C048,C070,1.6481
C048,C071,8.1119
C048,C072,23.890700000000002
C048,C073,0.0
C048,C074,20.332
C048,C075,10.3643
C049,C051,13.3762
C049,C052,24.967200000000002
C049,C053,17.2565
C049,C054,5.2454
C049,C055,16.450400000000002
C049,C056,15.706299999999999
C049,C057,12.5894
C049,C058,20.9456
C049,C059,20.269599999999997
C049,C060,18.7653
C049,C061,27.005
C049,C062,21.951
C049,C063,12.4521
C049,C064,16.7945
C049,C065,9.8855
C049,C066,13.1764
C049,C067,21.3689
C049,C068,15.193
C049,C069,9.704
C049,C070,21.3891
C049,C071,25.2447
C049,C072,16.298299999999998
C049,C073,19.19
C049,C074,0.0
C049,C075,14.1052
C050,C051,9.9393
C050,C052,12.1965
C050,C053,7.9053
C050,C054,10.3482
C050,C055,5.1728000000000005
C050,C056,23.0631
C050,C057,11.1402
C050,C058,16.5332
C050,C059,7.0685
C050,C060,5.4562
C050,C061,16.7241
C050,C062,8.829799999999999
C050,C063,8.038
C050,C064,3.4064
C050,C065,5.2172
C050,C066,7.963100000000001
C050,C067,16.5138
C050,C068,1.6195
C050,C069,6.043699999999999
C050,C070,11.322700000000001
C050,C071,16.912200000000002
C050,C072,13.6782
C050,C073,10.850200000000001
C050,C074,16.3792
C050,C075,0.0
C026,C076,0.0
C026,C077,14.2916
C026,C078,6.0472
C026,C079,9.3122
C026,C080,5.2411
C026,C081,29.803900000000002
C026,C082,1.4148
C026,C083,9.936
C026,C084,9.6649
C026,C085,12.0005
C026,C086,14.695200000000002
C026,C087,11.283299999999999
C026,C088,4.3557
C026,C089,7.6076999999999995
C026,C090,10.613100000000001
C026,CD01,15.8064
C026,CD02,10.3593
C026,CD03,12.891399999999999
C026,CD04,4.7823
C026,CD05,9.578299999999999
C026,CD06,14.2352
C026,CD07,21.9988
C026,CD08,7.9808
C026,CD09,13.3602
C026,CD10,10.4922
C027,C076,16.1152
C027,C077,0.0
C027,C078,14.0812
C027,C079,21.3932
C027,C080,11.348700000000001
C027,C081,33.0047
C027,C082,17.5076
C027,C083,15.5997
C027,C084,6.065
C027,C085,7.9168
C027,C086,8.5628
C027,C087,2.7999
C027,C088,16.7148
C027,C089,11.208
C027,C090,16.8541
C027,CD01,17.904799999999998
C027,CD02,15.063
C027,CD03,11.727799999999998
C027,CD04,15.321399999999999
C027,CD05,7.3568999999999996
C027,CD06,11.771600000000001
C027,CD07,23.6199
C027,CD08,9.0924
C027,CD09,27.4242
C027,CD10,12.924
C028,C076,5.5475
C028,C077,13.71
C028,C078,0.0
C028,C079,12.793700000000001
C028,C080,4.6596
C028,C081,28.992099999999997
C028,C082,6.9399
C028,C083,9.8531
C028,C084,9.0833
C028,C085,11.418899999999999
C028,C086,10.0716
C028,C087,10.7017
C028,C088,5.99
C028,C089,7.0261000000000005
C028,C090,12.124799999999999
C028,CD01,16.5781
C028,CD02,9.8337
C028,CD03,12.309899999999999
C028,CD04,7.9375
C028,CD05,5.2719
C028,CD06,10.2597
C028,CD07,23.437
C028,CD08,3.9147
C028,CD09,17.919900000000002
C028,CD10,9.9107
C029,C076,9.411299999999999
C029,C077,21.002299999999998
C029,C078,13.2916
C029,C079,0.0
C029,C080,12.4855
C029,C081,21.019299999999998
C029,C082,8.624600000000001
C029,C083,16.9808
C029,C084,16.3048
C029,C085,14.8004
C029,C086,23.0401
C029,C087,17.986099999999997
C029,C088,8.4873
C029,C089,12.8297
C029,C090,5.9206
C029,CD01,10.8931
C029,CD02,17.404
C029,CD03,11.2281
C029,CD04,5.7391000000000005
C029,CD05,17.4242
C029,CD06,21.2799
C029,CD07,13.2142
C029,CD08,15.225100000000001
C029,CD09,5.3898
C029,CD10,10.1404
C030,C076,5.4491000000000005
C030,C077,9.7085
C030,C078,4.0972
C030,C079,12.3468
C030,C080,0.0
C030,C081,26.7546
C030,C082,6.841600000000001
C030,C083,12.725
C030,C084,5.0818
C030,C085,7.4174
C030,C086,13.130600000000001
C030,C087,6.7002
C030,C088,5.375
C030,C089,2.4383000000000004
C030,C090,7.4508
C030,CD01,11.9041
C030,CD02,12.7057
C030,CD03,8.3083
C030,CD04,6.7233
C030,CD05,7.514600000000001
C030,CD06,13.318700000000002
C030,CD07,18.763
C030,CD08,7.0421000000000005
C030,CD09,18.3778
C030,CD10,5.2367
C031,C076,28.8519
C031,C077,31.5111
C031,C078,29.3971
C031,C079,20.1256
C031,C080,27.3525
C031,C081,0.0
C031,C082,28.0652
C031,C083,36.4214
C031,C084,26.7336
C031,C085,24.1298
C031,C086,36.389199999999995
C031,C087,28.4949
C031,C088,24.176
C031,C089,27.6788
C031,C090,21.1253
C031,CD01,17.9863
C031,CD02,36.8446
C031,CD03,21.736900000000002
C031,CD04,23.6696
C031,CD05,31.6367
C031,CD06,36.5773
C031,CD07,12.301
C031,CD08,30.2411
C031,CD09,17.464299999999998
C031,CD10,21.4413
C032,C076,2.4265
C032,C077,15.832600000000001
C032,C078,7.5883
C032,C079,9.1437
C032,C080,6.7822
C032,C081,29.6354
C032,C082,0.0
C032,C083,11.2774
C032,C084,11.2059
C032,C085,14.5764
C032,C086,16.0366
C032,C087,12.8243
C032,C088,3.6605
C032,C089,7.6945
C032,C090,10.444700000000001
C032,CD01,15.6379
C032,CD02,11.700700000000001
C032,CD03,11.7435
C032,CD04,4.6138
C032,CD05,11.119399999999999
C032,CD06,15.576600000000001
C032,CD07,21.830299999999998
C032,CD08,9.521799999999999
C032,CD09,13.1917
C032,CD10,10.030100000000001
C033,C076,10.8003
C033,C077,16.501099999999997
C033,C078,11.6227
C033,C079,17.4025
C033,C080,14.5015
C033,C081,39.0409
C033,C082,11.9501
C033,C083,0.0
C033,C084,15.7419
C033,C085,18.4769
C033,C086,9.4367
C033,C087,14.038200000000002
C033,C088,12.446
C033,C089,15.756200000000002
C033,C090,19.7372
C033,CD01,24.1904
C033,CD02,2.144
C033,CD03,19.3678
C033,CD04,12.8727
C033,CD05,11.0212
C033,CD06,6.7166999999999994
C033,CD07,31.049400000000002
C033,CD08,8.9421
C033,CD09,21.4505
C033,CD10,17.523
C034,C076,11.2761
C034,C077,5.265899999999999
C034,C078,9.2421
C034,C079,16.0885
C034,C080,6.5095
C034,C081,27.7001
C034,C082,12.6685
C034,C083,15.4387
C034,C084,0.0
C034,C085,5.4997
C034,C086,11.4225
C034,C087,3.0498000000000003
C034,C088,11.8756
C034,C089,6.3689
C034,C090,11.5494
C034,CD01,12.600200000000001
C034,CD02,14.902
C034,CD03,6.4232
C034,CD04,12.1076
C034,CD05,7.1959
C034,CD06,11.6106
C034,CD07,18.3152
C034,CD08,8.9314
C034,CD09,22.1195
C034,CD10,7.6194
C035,C076,12.4895
C035,C077,8.548399999999999
C035,C078,10.4555
C035,C079,12.9698
C035,C080,7.723
C035,C081,25.0015
C035,C082,13.7333
C035,C083,19.0834
C035,C084,6.1245
C035,C085,0.0
C035,C086,17.112599999999997
C035,C087,8.6489
C035,C088,10.241
C035,C089,6.6672
C035,C090,8.4307
C035,CD01,7.0588999999999995
C035,CD02,19.064
C035,CD03,3.9309000000000003
C035,CD04,10.1866
C035,CD05,12.8861
C035,CD06,17.3007
C035,CD07,13.3847
C035,CD08,13.4004
C035,CD09,19.000799999999998
C035,CD10,5.1271
C036,C076,14.151200000000001
C036,C077,8.917399999999999
C036,C078,10.7529
C036,C079,21.7529
C036,C080,10.197700000000001
C036,C081,36.1607
C036,C082,15.5436
C036,C083,9.4975
C036,C084,9.2196
C036,C085,14.100200000000001
C036,C086,0.0
C036,C087,7.515899999999999
C036,C088,14.7812
C036,C089,13.641200000000001
C036,C090,16.857
C036,CD01,21.310200000000002
C036,CD02,8.960799999999999
C036,CD03,14.4487
C036,CD04,16.1295
C036,CD05,5.7256
C036,CD06,3.9840999999999998
C036,CD07,28.1692
C036,CD08,7.0473
C036,CD09,27.783900000000003
C036,CD10,14.6428
C037,C076,12.7851
C037,C077,3.1212
C037,C078,7.9046
C037,C079,18.0523
C037,C080,8.018600000000001
C037,C081,29.6638
C037,C082,14.1776
C037,C083,13.5155
C037,C084,3.1578000000000004
C037,C085,8.0384
C037,C086,9.4992
C037,C087,0.0
C037,C088,13.3847
C037,C089,7.8778999999999995
C037,C090,13.513200000000001
C037,CD01,14.5639
C037,CD02,12.9788
C037,CD03,8.386899999999999
C037,CD04,13.616700000000002
C037,CD05,5.2726999999999995
C037,CD06,9.6874
C037,CD07,20.2789
C037,CD08,7.0081999999999995
C037,CD09,24.0832
C037,CD10,9.5831
C038,C076,4.5519
C038,C077,13.491100000000001
C038,C078,6.2207
C038,C079,9.9628
C038,C080,4.533600000000001
C038,C081,26.1612
C038,C082,4.4128
C038,C083,11.9906
C038,C084,8.8644
C038,C085,10.7006
C038,C086,14.5144
C038,C087,10.4828
C038,C088,0.0
C038,C089,4.255
C038,C090,6.9705
C038,CD01,12.5212
C038,CD02,12.4139
C038,CD03,8.9175
C038,CD04,4.6123
C038,CD05,8.8985
C038,CD06,14.7025
C038,CD07,18.356099999999998
C038,CD08,7.5028999999999995
C038,CD09,15.089
C038,CD10,5.853800000000001
C039,C076,7.5005
C039,C077,9.757700000000002
C039,C078,5.4665
C039,C079,12.5261
C039,C080,2.734
C039,C081,25.159299999999998
C039,C082,9.7872
C039,C083,14.0944
C039,C084,4.4302
C039,C085,6.431
C039,C086,14.6437
C039,C087,6.7494
C039,C088,5.3053
C039,C089,0.0
C039,C090,7.630199999999999
C039,CD01,10.0594
C039,CD02,14.075
C039,CD03,3.3424
C039,CD04,6.2405
C039,CD05,8.883899999999999
C039,CD06,14.8318
C039,CD07,15.7744
C039,CD08,8.4114
C039,CD09,18.5571
C039,CD10,3.4289
C040,C076,9.6214
C040,C077,16.1495
C040,C078,9.884799999999998
C040,C079,5.150399999999999
C040,C080,8.892700000000001
C040,C081,20.8908
C040,C082,8.8346
C040,C083,17.1908
C040,C084,12.247399999999999
C040,C085,9.9476
C040,C086,17.7404
C040,C087,13.133299999999998
C040,C088,6.7524
C040,C089,8.1666
C040,C090,0.0
C040,CD01,6.0403
C040,CD02,18.5593
C040,CD03,6.3753
C040,CD04,6.2461
C040,CD05,12.1245
